Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b8feae3386a6ee1d.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4a5a0fa962b731e3.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bfe22997ba8fcbb5.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8b8f88bedfe1337c.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/88d410fe1a15292b.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c882f78ddfba7e56.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/3856032491466a37.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/341d527cfad5f9a5.jpg,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bd72631dd4cdf4f6.jpg,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/a6bc28673a251c69.jpg,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/cc94d03a43c78d7f.jpg,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/a2df9afddea809cc.jpg,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-top-1,Dixie (Top),"<p>The matching Dixie Bottom from Pecan Moon in Light Gold. Color: Light Gold. Sold separately from the matching Dixie bottom. Premium Italian Lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,DIXIE-TOP-LIGHT-S,0.0,shopify,1,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8bf350ff3ae54cf3.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8bf350ff3ae54cf3.jpg,g,,,draft
dixie-top-1,,,,,,,,Size,M,,,,,,,,DIXIE-TOP-LIGHT-M,0.0,shopify,3,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/d65f33b6db068720.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8bf350ff3ae54cf3.jpg,g,,,
dixie-top-1,,,,,,,,Size,L,,,,,,,,DIXIE-TOP-LIGHT-L,0.0,shopify,3,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/9b35d0c62f73aac1.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8bf350ff3ae54cf3.jpg,g,,,
dixie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/a109851a0f888424.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/15114ac0e1547a5b.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/48bb48d0d625b716.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/72209f3db06b0644.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/365c563292178ae5.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ab4199618ce28451.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b8feae3386a6ee1d.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,Jane Pants,"<p>The Jane Pants in white / purple, crafted from 100% viscose. Designed for an easy, flattering fit. Available in size S.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Color,White,,Size,S,,,,,JANE-PANTS-BLUE-S,0.0,shopify,3,deny,manual,325.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1276efc9f8dcbc38.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/727f2cc529210626.jpg,g,,,draft
jane-pants,,,,,,,,Color,Purple,,Size,S,,,,,JANE-PANTS-PURPLE-S,0.0,shopify,4,deny,manual,325.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c646460ae505f4e6.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1276efc9f8dcbc38.jpg,g,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/d4a812cdb238f3b8.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b9efc0568e38cf4a.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1bdefb2f13ed3fa1.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/cf97033bfee19ec1.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/cb3d766860e82b0f.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ba7f7622fbbb5b2f.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b1339c6545177dc5.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/122adb67c952148d.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4cfe142b8e2853a6.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/25823abfb47e3384.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/727f2cc529210626.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/89f44adb5fc43155.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/7990121702178849.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0ca0ab0277ad642f.jpg,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/abda136f312cace4.jpg,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bad471c2eabcc878.jpg,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e03e6a525b6d91bd.jpg,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/28aa5a569661c3ce.jpg,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jane-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e068ac6acc347da3.jpg,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,Josie - Top,"<p>The matching Josie Top from Pecan Moon in Blue. Color: Blue. Sold separately from the matching Josie bottom. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,JOSIE-TOP-BLUE-S,0.0,shopify,3,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/448dc0d7e57a88b0.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/448dc0d7e57a88b0.jpg,g,,,draft
josie-top-1,,,,,,,,Size,M,,,,,,,,JOSIE-TOP-BLUE-M,0.0,shopify,3,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4e9f267682060ca6.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/448dc0d7e57a88b0.jpg,g,,,
josie-top-1,,,,,,,,Size,L,,,,,,,,JOSIE-TOP-BLUE-L,0.0,shopify,2,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/83cb659af2c988ba.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/448dc0d7e57a88b0.jpg,g,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/087403904bffe920.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/adc1b82606481448.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/dd316597a18bc29d.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/57a66744e95c7250.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/efff74f4265638ca.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/3a8b579bc9303f9a.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/09604676ffce06aa.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0bf729f0477795d7.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/628875f1a76adadc.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/2251e4e3833f634f.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/fd2bcca680778755.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1909b32cf2ca296c.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e8017d6fcbbf1f0e.jpg,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-bottom,Josie Bottom,"<p>The matching Josie Bottom from Pecan Moon in Blue. Color: Blue. Sold separately from the matching Josie top. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,JOSIE-BOTTOM-BLUE-S,0.0,shopify,3,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/25f65c1ae5e3eb2e.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/25f65c1ae5e3eb2e.jpg,g,,,draft
josie-bottom,,,,,,,,Size,M,,,,,,,,JOSIE-BOTTOM-BLUE-M,0.0,shopify,3,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4e9f267682060ca6.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/25f65c1ae5e3eb2e.jpg,g,,,
josie-bottom,,,,,,,,Size,L,,,,,,,,JOSIE-BOTTOM-BLUE-L,0.0,shopify,2,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/83cb659af2c988ba.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/25f65c1ae5e3eb2e.jpg,g,,,
josie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/087403904bffe920.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/adc1b82606481448.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/dd316597a18bc29d.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/57a66744e95c7250.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
josie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/906d16de7a92da9b.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,Kay (Bottom),"<p>The Kay bottoms in green. Designed for an easy, flattering fit. Available in sizes S, M and L.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,KAY-BOTTOM-GREEN-S,0.0,shopify,4,deny,manual,59.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bc05437fa46ab08d.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bc05437fa46ab08d.jpg,g,,,draft
kay-bottom,,,,,,,,Size,M,,,,,,,,KAY-BOTTOM-GREEN-M,0.0,shopify,3,deny,manual,59.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e36fc8849b5678ad.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bc05437fa46ab08d.jpg,g,,,
kay-bottom,,,,,,,,Size,L,,,,,,,,KAY-BOTTOM-GREEN-L,0.0,shopify,2,deny,manual,59.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/9e9a3d0bc35bffa2.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bc05437fa46ab08d.jpg,g,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/56010e4f75e5c1bf.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/afcb4c2d5b613006.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b7279349f5522c55.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e7908b48ea1e5b72.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/fc564ff67081ace3.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4c6c45b7ffd4ac53.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c2072d6963cecb6f.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4e9c83d88f617f60.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c0d16779340e2a5e.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/505b6a117e917c0e.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4a6939d9740289bd.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ec59e6b3f77a4c35.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-top-1,Kay - Top,"<p>The Kay top in green, the matching piece to the Kay bottom (sold separately). Color: Green</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,KAY-TOP-GREEN-S,0.0,shopify,4,deny,manual,99.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bc05437fa46ab08d.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bc05437fa46ab08d.jpg,g,,,draft
kay-top-1,,,,,,,,Size,M,,,,,,,,KAY-TOP-GREEN-M,0.0,shopify,3,deny,manual,99.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e36fc8849b5678ad.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bc05437fa46ab08d.jpg,g,,,
kay-top-1,,,,,,,,Size,L,,,,,,,,KAY-TOP-GREEN-L,0.0,shopify,2,deny,manual,99.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/78a88ff50c50757a.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bc05437fa46ab08d.jpg,g,,,
kay-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/79fa6cac239ff43f.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/56010e4f75e5c1bf.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/afcb4c2d5b613006.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b7279349f5522c55.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e7908b48ea1e5b72.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/92fb6666420eed3c.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/6b0b3fafe852c0be.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/260b9d29424cea05.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mary-ann-bottom,Mary Ann (Bottom),"<p>The Mary Ann bottoms in black / white / yellow. Designed for an easy, flattering fit. Available in sizes S, M and L. Designed to pair with the matching Mary Ann top (sold separately).</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Color,Black,,Size,S,,,,,MARY-ANN-BOTTOM-BLACK-S,0.0,shopify,2,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/da1c03596e261604.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/da1c03596e261604.jpg,g,,,draft
